GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.008237123489379883,60.00109601020813,3.7112300395965576,0.028142213821411133,0.33242297172546387,0.1377108097076416,0.011896133422851562,0.2609128952026367,0.1344890594482422,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.02237701416015625,2.147562026977539,3.2053780555725098,0.015797853469848633,0.5397689342498779,0.276278018951416,0.011926889419555664,0.36429905891418457,0.10749697685241699,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.009678840637207031,60.00252914428711,18.596647024154663,0.01581096649169922,0.09112095832824707,0.08704710006713867,0.011429071426391602,0.1185610294342041,0.06253290176391602,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.01941990852355957,60.00153708457947,43.735944986343384,0.03595995903015137,18.868876934051514,0.19247102737426758,0.019160985946655273,2.6087288856506348,0.09411311149597168,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.021741867065429688,60.00550103187561,60.00841999053955,0.06058502197265625,2.831692934036255,0.126816987991333,0.05507993698120117,1.4850890636444092,0.3037228584289551,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.06442880630493164,9.667935848236084,8.949151992797852,0.1489717960357666,0.4075939655303955,0.3722350597381592,0.04611396789550781,1.433927059173584,0.1352829933166504,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.012077093124389648,11.404633045196533,60.008111000061035,0.026087045669555664,0.4838738441467285,0.5009140968322754,0.026269912719726562,0.371859073638916,0.14955687522888184,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.22576093673706055,60.00303506851196,60.008768796920776,0.11608505249023438,8.615082025527954,0.42810511589050293,0.05362987518310547,2.956843852996826,0.22870802879333496,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.035301923751831055,27.04268503189087,22.63432502746582,0.040019989013671875,8.297534942626953,0.13825201988220215,0.020704030990600586,3.1028809547424316,0.24094796180725098,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.023051023483276367,60.004071950912476,60.00956392288208,0.08487296104431152,0.73244309425354,1.191504955291748,0.05882096290588379,1.6702709197998047,0.23441791534423828,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.16018009185791016,13.547477006912231,60.00996685028076,0.04873204231262207,1.303800106048584,0.5308809280395508,0.04597282409667969,0.9181559085845947,0.27081918716430664,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.08861589431762695,60.003066062927246,18.35068988800049,0.13657307624816895,7.8810789585113525,0.46819305419921875,0.056257009506225586,4.075561046600342,0.28865504264831543,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.13848209381103516,31.818444967269897,60.009965896606445,0.07547283172607422,4.832002878189087,0.22457504272460938,0.052308082580566406,2.9921531677246094,0.12960004806518555,GLPK-DFJ,GLPK-MTZ,GLPK-GG,CPLEX-DFJ,CPLEX-MTZ,CPLEX-GG,Gurobi-DFJ,Gurobi-MTZ,Gurobi-GG
0.0743870735168457,1.8395600318908691,60.01153302192688,0.056719064712524414,0.11676406860351562,0.2711150646209717,0.024466991424560547,0.2444608211517334,0.11045598983764648,
